2.01613	0.99574
2.066533	0.98734
2.116936	0.98376
2.167339	0.87301
2.217742	0.82753
2.268145	0.88646
2.318548	0.86593
2.368951	0.96654
2.419354	0.98681
2.469757	0.97257
2.52016	0.95733
2.570563	0.95399
2.620966	0.92984
2.671369	0.95382
2.721772	0.94492
2.772175	0.92496
2.822578	0.90063
2.872981	0.884
2.923384	0.89691
2.973787	0.90245
3.02419	0.90981
3.074593	0.89452
3.124996	0.90511
3.175399	0.89158
3.225802	0.88169
3.276205	0.85898
3.326608	0.80225
3.377011	0.75262
3.427414	0.72752
3.477817	0.63338
3.52822	0.43734
3.578623	0.25596
3.629026	0.12797
3.679429	0.06356
3.729832	0.02678
3.780235	0.0091
3.830638	0.0026
3.881041	0.00572
3.931444	0.00757
3.981847	0.00662
4.03225	0.0081
4.082653	0.00782
4.133056	0.00402
4.183459	0.00484
4.233862	0.00446
4.284265	0.00343
4.334668	0.00004
4.385071	0.00131
4.435474	0.00153
4.485877	0.00113
4.53628	0.00218
4.586683	0.00053
4.637086	0.00023
4.687489	0.00027
4.737892	0.00151
4.788295	0.00314
4.838698	0.00295
4.889101	0.00197
4.939504	0.00076
4.989907	-0.00026
5.04031	0.0007
5.090713	0.00139
5.141116	0.00156
5.191519	0.00216
5.241922	0.0015
5.292325	0.00009
5.342728	-0.00101
5.393131	-0.00047
5.443534	0.00043
5.493937	-0.00023
5.54434	0.00027
5.594743	0.00129
5.645146	0.00009
5.695549	-0.00045
5.745952	-0.00037
5.796355	-0.00085
5.846758	-0.00085
5.897161	0.00035
5.947564	0.00114
5.997967	0.001
6.04837	-0.00025
6.098773	-0.0005
6.149176	0.00004
6.199579	-0.0004
6.249982	-0.00051
6.300385	-0.00053
6.350788	-0.00021
6.401191	-0.00046
6.451594	-0.00081
6.501997	-0.0005
6.5524	-0.00102
6.602803	-0.00022
6.653206	0.00076
6.703609	-0.00052
6.754012	-0.00076
6.804415	0.00037
6.854818	0.00062
6.905221	0.00046
6.955624	0.00166
7.006027	0.00384
7.05643	0.00525
7.106833	0.00666
7.157236	0.00765
7.207639	0.00675
7.258042	0.00398
7.308445	0.00138
7.358848	0.00045
7.409251	0.00003
7.459654	-0.00015
7.510057	-0.00037
7.56046	-0.0004
7.610863	-0.00015
7.661266	-0.00006
7.711669	-0.00007
7.762072	-0.00018
7.812475	-0.00027
7.862878	-0.00019
7.913281	0.00009
7.963684	0.00008
8.014087	-0.00024
8.06449	-0.00021
8.114893	-0.00009
8.165296	0.00004
8.215699	0.00034
8.266102	0.00018
8.316505	0.00012
8.366908	0.00017
8.417311	-0.00013
8.467714	-0.00014
8.518117	0.00007
8.56852	0.00035
8.618923	0.00041
8.669326	0.00015
8.719729	0.00028
8.770132	0.00024
8.820535	0.00024
8.870938	-0.00017
8.921341	-0.00064
8.971744	-0.00023
9.022147	0.00045
9.07255	0.00039
9.122953	-0.00006
9.173356	0.00028
9.223759	0.00032
9.274162	-0.00002
9.324565	0.00023
9.374968	0.00063
9.425371	0.0007
9.475774	0.00031
9.526177	0.00012
9.57658	0.00013
9.626983	0.00037
9.677386	0.00055
9.727789	0.00031
9.778192	-0.00008
9.828595	0.00002
9.878998	0.00039
9.929401	0.00046
9.979804	0.00056
10.030207	0.00057
10.08061	0.00056
10.131013	0.00062
10.181416	0.00051
10.231819	0.00038
10.282222	0.00057
10.332625	0.00054
10.383028	0.00038
10.433431	0.00007
10.483834	-0.00015
10.534237	0.00024
10.58464	0.00027
10.635043	0.00017
10.685446	0.00034
10.735849	0.00051
10.786252	0.00064
10.836655	0.00059
10.887058	0.00037
10.937461	0.00017
10.987864	0.00005
11.038267	-0.00013
