2.01613	0.94825
2.066533	0.94174
2.116936	0.90831
2.167339	0.88246
2.217742	0.87199
2.268145	0.87193
2.318548	0.88776
2.368951	0.88073
2.419354	0.92765
2.469757	0.96082
2.52016	0.93915
2.570563	0.96775
2.620966	0.93039
2.671369	0.96654
2.721772	1.0033
2.772175	0.98453
2.822578	0.9582
2.872981	0.96607
2.923384	0.98902
2.973787	0.98667
3.02419	0.97921
3.074593	0.9517
3.124996	0.97181
3.175399	0.98759
3.225802	0.98429
3.276205	0.98308
3.326608	0.9701
3.377011	0.96429
3.427414	0.97568
3.477817	1.00151
3.52822	0.99998
3.578623	0.99318
3.629026	0.99411
3.679429	0.9986
3.729832	1.00552
3.780235	0.9943
3.830638	0.98546
3.881041	0.9832
3.931444	0.98779
3.981847	0.97303
4.03225	0.98075
4.082653	0.99078
4.133056	0.99038
4.183459	0.98911
4.233862	0.9906
4.284265	0.97909
4.334668	0.96485
4.385071	0.96682
4.435474	0.96934
4.485877	0.97056
4.53628	0.96273
4.586683	0.95492
4.637086	0.95078
4.687489	0.94712
4.737892	0.94546
4.788295	0.93988
4.838698	0.93459
4.889101	0.93572
4.939504	0.93778
4.989907	0.94162
5.04031	0.94424
5.090713	0.9454
5.141116	0.94896
5.191519	0.9561
5.241922	0.96168
5.292325	0.96875
5.342728	0.97343
5.393131	0.97604
5.443534	0.97542
5.493937	0.96928
5.54434	0.96501
5.594743	0.95978
5.645146	0.95146
5.695549	0.94199
5.745952	0.93352
5.796355	0.92605
5.846758	0.91676
5.897161	0.90697
5.947564	0.90014
5.997967	0.89261
6.04837	0.88616
6.098773	0.88611
6.149176	0.89217
6.199579	0.89966
6.249982	0.90581
6.300385	0.91202
6.350788	0.92315
6.401191	0.9344
6.451594	0.9434
6.501997	0.95194
6.5524	0.95796
6.602803	0.96078
6.653206	0.95493
6.703609	0.9432
6.754012	0.93357
6.804415	0.92194
6.854818	0.90343
6.905221	0.88102
6.955624	0.85979
7.006027	0.84358
7.05643	0.82839
7.106833	0.8125
7.157236	0.80165
7.207639	0.79863
7.258042	0.80022
7.308445	0.80489
7.358848	0.81284
7.409251	0.82606
7.459654	0.84291
7.510057	0.86045
7.56046	0.88073
7.610863	0.90076
7.661266	0.91519
7.711669	0.92299
7.762072	0.92398
7.812475	0.91618
7.862878	0.89893
7.913281	0.87507
7.963684	0.84742
8.014087	0.81645
8.06449	0.7856
8.114893	0.75777
8.165296	0.73242
8.215699	0.7117
8.266102	0.69678
8.316505	0.68857
8.366908	0.68653
8.417311	0.68967
8.467714	0.69928
8.518117	0.71495
8.56852	0.73564
8.618923	0.7578
8.669326	0.78031
8.719729	0.80439
8.770132	0.82694
8.820535	0.84076
8.870938	0.84323
8.921341	0.8362
8.971744	0.8197
9.022147	0.79525
9.07255	0.76676
9.122953	0.73718
9.173356	0.70749
9.223759	0.67625
9.274162	0.63913
9.324565	0.59813
9.374968	0.55146
9.425371	0.4981
9.475774	0.4418
9.526177	0.38671
9.57658	0.33442
9.626983	0.28408
9.677386	0.23793
9.727789	0.19855
9.778192	0.16586
9.828595	0.13769
9.878998	0.1122
9.929401	0.09022
9.979804	0.07224
10.030207	0.05763
10.08061	0.046
10.131013	0.03638
10.181416	0.02862
10.231819	0.0231
10.282222	0.01916
10.332625	0.01589
10.383028	0.01364
10.433431	0.01196
10.483834	0.01031
10.534237	0.00881
10.58464	0.00703
10.635043	0.00573
10.685446	0.00543
10.735849	0.00471
10.786252	0.00407
10.836655	0.00404
10.887058	0.00385
10.937461	0.00362
10.987864	0.00371
11.038267	0.00369
